RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated
22008,,Whiteman Street between Westgate Freeway and Clarendon Street,-37.8279477,144.9550944,2022-08-31
22008,,Whiteman Street between Westgate Freeway and Clarendon Street,-37.8270542,144.9554057,2022-08-31
22008,,Whiteman Street between Westgate Freeway and Clarendon Street,-37.8277809,144.9551621,2022-08-31
22008,,Whiteman Street between Westgate Freeway and Clarendon Street,-37.825891,144.9567132,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8281273,144.9658633,2022-08-31
22308,13148,Commercial Road between St Kilda Road and Punt Road,-37.8448909,144.9798093,2023-05-28
22308,,Commercial Road between St Kilda Road and Punt Road,-37.844811,144.9792049,2022-08-31
22308,13145,Commercial Road between St Kilda Road and Punt Road,-37.8448385,144.9794145,2023-05-28
22308,,Commercial Road between St Kilda Road and Punt Road,-37.8448026,144.9791406,2022-08-31
22308,,Commercial Road between St Kilda Road and Punt Road,-37.8449238,144.9800627,2022-08-31
22308,22416,Commercial Road between St Kilda Road and Punt Road,-37.8449569,144.9803154,2023-05-28
22308,22419,Commercial Road between St Kilda Road and Punt Road,-37.8449841,144.9805222,2023-05-28
22308,22424,Commercial Road between St Kilda Road and Punt Road,-37.8450295,144.9808686,2023-05-28
22308,22426,Commercial Road between St Kilda Road and Punt Road,-37.8450477,144.9810076,2023-05-28
22308,22432,Commercial Road between St Kilda Road and Punt Road,-37.8451021,144.9814232,2023-05-28
22308,1855938,Commercial Road between St Kilda Road and Punt Road,-37.8451933,144.9806937,2023-08-30
22308,22435,Commercial Road between St Kilda Road and Punt Road,-37.8451691,144.9805082,2023-05-28
22308,,Commercial Road between St Kilda Road and Punt Road,-37.845123,144.980159,2022-08-31
22308,,Commercial Road between St Kilda Road and Punt Road,-37.8450401,144.9795314,2023-06-15
22308,21542,Commercial Road between St Kilda Road and Punt Road,-37.8450669,144.9797337,2023-05-28
22308,21544,Commercial Road between St Kilda Road and Punt Road,-37.8450848,144.9798693,2023-05-28
21219,,Melrose Street between Canning Street and Erskine Street,-37.7955544,144.9415774,2022-08-31
21290,,Vaughan Terrace between MacAulay Road and Canning Street,-37.7960425,144.939972,2023-09-12
21233,,Erskine Street between Abbotsford Street and Dryburgh Street,-37.7949518,144.9466128,2022-08-31
21198,,Errol Street between Chapman Street and Harker Street,-37.7973788,144.9505148,2022-08-31
21150,,O'Shanassy Street between Errol Street and Curzon Street,-37.8000204,144.9488998,2022-08-31
21009,,Abbotsford Street between Victoria Street and Elm Street,-37.8043836,144.9450965,2022-08-31
22079,22773,Southbank Boulevard between Sturt Street and Moore Street,-37.8233948,144.9668201,2023-10-02
22010,21308,Haig Street between Clarendon Street and Westgate Freeway,-37.8268478,144.9573035,2023-05-28
22010,22169,Haig Street between Clarendon Street and Westgate Freeway,-37.8269628,144.9571679,2023-05-28
22010,,Haig Street between Clarendon Street and Westgate Freeway,-37.8267847,144.957378,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8285806,144.9659079,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8286895,144.9658751,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8298913,144.9653216,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8297378,144.9653764,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8294482,144.9654653,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8292559,144.9655241,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8291043,144.9655701,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8290538,144.9655855,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8290014,144.9656011,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.828951,144.9656159,2022-08-31
22107,13068,Miles Street between Wells Street and Dodds Street,-37.8285775,144.9681446,2023-05-28
22107,13069,Miles Street between Wells Street and Dodds Street,-37.8286917,144.9677556,2023-05-28
22107,13071,Miles Street between Wells Street and Dodds Street,-37.8286347,144.9679502,2023-05-28
22107,,Miles Street between Wells Street and Dodds Street,-37.828574,144.9678232,2022-08-31
22107,,Miles Street between Wells Street and Dodds Street,-37.8284515,144.9682406,2022-08-31
22107,13081,Miles Street between Wells Street and Dodds Street,-37.8285966,144.9680798,2023-05-28
22107,,Miles Street between Wells Street and Dodds Street,-37.8285742,144.9675135,2022-08-31
22107,13086,Miles Street between Wells Street and Dodds Street,-37.8288004,144.9673777,2023-05-28
22107,13088,Miles Street between Wells Street and Dodds Street,-37.8287294,144.9676258,2023-05-28
22107,13089,Miles Street between Wells Street and Dodds Street,-37.8286729,144.9678205,2023-05-28
22105,,Wells Street between Miles Street and Coventry Street,-37.8285028,144.9685889,2022-08-31
22105,,Wells Street between Miles Street and Coventry Street,-37.8287175,144.968689,2022-08-31
22105,,Wells Street between Miles Street and Coventry Street,-37.8289831,144.9688129,2022-08-31
22105,22262,Wells Street between Miles Street and Coventry Street,-37.829041,144.9687126,2023-05-28
22470,,St Kilda Road between Bromby Street and Toorak Road,-37.8349767,144.9751195,2022-08-31
22215,,Toorak Road between Millswyn Street and Park Street,-37.8377428,144.9813314,2022-08-31
22215,,Toorak Road between Millswyn Street and Park Street,-37.8377262,144.9812036,2022-08-31
22215,,Toorak Road between Millswyn Street and Park Street,-37.8376145,144.981463,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8392902,144.9767781,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8393942,144.9768157,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8397069,144.9769244,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8399157,144.9769954,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8400716,144.9770516,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8401235,144.9770705,2022-08-31
22474,,St Kilda Road between Slater Street and Armadale Street,-37.8402794,144.9771271,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8433628,144.9782536,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.843207,144.9781967,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8431551,144.9781778,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8428319,144.9780597,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8426761,144.9780027,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8426242,144.9779837,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8424165,144.9779078,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8419493,144.9777368,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8418974,144.9777178,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8417416,144.9776609,2022-08-31
22476,,St Kilda Road between Armadale Street and Commercial Road,-37.8416897,144.9776419,2022-08-31
20151,52148,Russell Street between Little Bourke Street and Lonsdale Street,-37.8113186,144.9673053,2023-09-12
20151,52124,Russell Street between Little Bourke Street and Lonsdale Street,-37.8116065,144.9675609,2023-09-12
20151,52125,Russell Street between Little Bourke Street and Lonsdale Street,-37.8115574,144.9675383,2023-09-12
20151,52123,Russell Street between Little Bourke Street and Lonsdale Street,-37.8116327,144.9675728,2023-09-12
20150,52028,Russell Street between Bourke Street and Little Bourke Street,-37.8122092,144.9677139,2023-09-12
22217,,Toorak Road between Leopold Street and Marne Street,-37.8379513,144.982929,2022-08-31
22217,,Toorak Road between Leopold Street and Marne Street,-37.8380214,144.9834697,2022-08-31
22217,,Toorak Road between Leopold Street and Marne Street,-37.8379949,144.9832651,2022-08-31
22217,,Toorak Road between Leopold Street and Marne Street,-37.8379434,144.9828675,2022-08-31
22218,,Intersection of Toorak Road and Marne Street,-37.8380391,144.9836069,2022-08-31
22219,,Toorak Road between Marne Street and Walsh Street,-37.8381548,144.9845095,2022-08-31
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8372337,144.9760194,2022-08-31
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8374936,144.9761132,2022-08-31
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8375975,144.9761507,2022-08-31
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8376495,144.9761695,2022-08-31
22472,,St Kilda Road between Toorak Road and Slater Street,-37.8377534,144.976207,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8453413,144.9789731,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8455491,144.9790487,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8456011,144.9790674,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8457569,144.9791238,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8458607,144.979162,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8459127,144.9791808,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8460167,144.9792181,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8461207,144.9792554,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8465995,144.9794309,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8469107,144.979546,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8470663,144.9796036,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8477319,144.9803583,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478488,144.9805069,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8477654,144.9806638,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478271,144.9811588,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478608,144.9814327,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8479943,144.9816999,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.847985,144.9816237,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8479804,144.9815855,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8479435,144.9812807,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8479084,144.9809954,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478944,144.980881,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478898,144.9808429,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478851,144.9808047,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478805,144.9807666,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8479316,144.9820241,2022-08-31
22311,21742,Moubray Street between St Kilda Road and Punt Road,-37.8479692,144.9823284,2023-05-28
22311,21744,Moubray Street between St Kilda Road and Punt Road,-37.8479849,144.9824567,2023-05-28
22311,21746,Moubray Street between St Kilda Road and Punt Road,-37.8480544,144.9830254,2023-05-28
22311,21749,Moubray Street between St Kilda Road and Punt Road,-37.8481009,144.9834056,2023-05-28
22311,21753,Moubray Street between St Kilda Road and Punt Road,-37.8481336,144.9836723,2023-05-28
22311,21757,Moubray Street between St Kilda Road and Punt Road,-37.8481886,144.9841223,2023-05-28
22311,21758,Moubray Street between St Kilda Road and Punt Road,-37.8481968,144.9841897,2023-05-28
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8483019,144.9842226,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8482972,144.9841844,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8482926,144.9841461,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8482507,144.9838023,2022-08-31
22311,21684,Moubray Street between St Kilda Road and Punt Road,-37.8482249,144.9835122,2023-05-28
22311,21686,Moubray Street between St Kilda Road and Punt Road,-37.8482088,144.9833802,2023-05-28
22479,,High Street between St Kilda Road and Punt Road,-37.8502571,144.9815931,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8502655,144.9816586,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8502739,144.9817241,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8502827,144.9817925,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8502918,144.9818631,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.850353,144.98234,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8503782,144.9825386,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8504119,144.9828034,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8504203,144.9828696,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.850454,144.9831344,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8505044,144.983531,2022-08-31
22479,,High Street between St Kilda Road and Punt Road,-37.8505137,144.9836045,2022-08-31
22898,,Enterprize Way from Bourke Street,-37.8193644,144.9444752,2022-08-31
20061,22558,Little Bourke Street between William Street and King Street,-37.8150146,144.9565341,2023-10-02
20061,22559,Little Bourke Street between William Street and King Street,-37.8149957,144.9566007,2023-10-02
20147,51734,Russell Street between Flinders Lane and Collins Street,-37.8151189,144.9691763,2023-09-12
20147,51733,Russell Street between Flinders Lane and Collins Street,-37.8151403,144.9691858,2023-09-12
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8036769,144.952528,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8037727,144.9525111,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.803799,144.9525065,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8038496,144.9524975,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.803896,144.9524892,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8039462,144.9524802,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8041659,144.9524417,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8041895,144.9524375,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8043273,144.9524128,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.804573,144.9523696,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8046965,144.9523473,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8049904,144.9522953,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8051298,144.9522702,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.804054,144.9525789,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8049807,144.9521835,2022-08-31
20964,,Chetwynd Street between Victoria Street and Queensberry Street,-37.8043336,144.9522981,2022-08-31
21556,,Pelham Street between Rathdowne Street and Drummond Street,-37.8031907,144.969206,2022-08-31
21094,,Cl0214 from Leveson Street,-37.8028886,144.9508971,2022-08-31
21636,12597,Queen Street between A'Beckett Street and Franklin Street,-37.8098226,144.9582262,2023-09-04
20011,5576,Lonsdale Street between Queen Street and William Street,-37.8135564,144.9578561,2023-10-02
20011,5588,Lonsdale Street between Queen Street and William Street,-37.8135215,144.9579756,2023-10-02
20011,5590,Lonsdale Street between Queen Street and William Street,-37.8135301,144.9579461,2023-10-02
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8128173,144.9604271,2023-10-02
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8124868,144.9614727,2023-10-02
20174,7062,Queen Street between Bourke Street and Little Bourke Street,-37.8145087,144.9604856,2023-10-02
20174,7054,Queen Street between Bourke Street and Little Bourke Street,-37.8142697,144.9603756,2023-10-02
20174,7057,Queen Street between Bourke Street and Little Bourke Street,-37.8143632,144.9604188,2023-10-02
20174,7063,Queen Street between Bourke Street and Little Bourke Street,-37.8145332,144.9604969,2023-10-02
20174,7055,Queen Street between Bourke Street and Little Bourke Street,-37.8142925,144.9603861,2023-10-02
20173,8068,Queen Street between Little Collins Street and Bourke Street,-37.8154893,144.9609353,2023-10-04
20173,8070,Queen Street between Little Collins Street and Bourke Street,-37.8155713,144.9609732,2023-10-02
20173,8065,Queen Street between Little Collins Street and Bourke Street,-37.8153784,144.9608845,2023-10-04
20172,6143,Queen Street between Collins Street and Little Collins Street,-37.8162089,144.9612663,2023-10-02
20172,6138,Queen Street between Collins Street and Little Collins Street,-37.8160745,144.9612043,2023-10-02
20171,,Queen Street between Flinders Lane and Collins Street,-37.8171656,144.9617072,2023-10-02
20171,,Queen Street between Flinders Lane and Collins Street,-37.8173995,144.9618141,2023-10-02
20171,,Queen Street between Flinders Lane and Collins Street,-37.8172294,144.9617365,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8184847,144.9623119,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8183859,144.9622667,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8183208,144.9622369,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8183424,144.9622468,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.818084,144.9621281,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8182775,144.9622171,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8182991,144.962227,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8185282,144.9623318,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8184631,144.962302,2023-10-02
20170,,Queen Street between Flinders Street and Flinders Lane,-37.8181362,144.9621521,2023-10-02
22819,,Collins Street between Spencer Street and Batmans Hill Drive,-37.820505,144.9494561,2022-08-31
22819,,Collins Street between Spencer Street and Batmans Hill Drive,-37.8204656,144.9495927,2022-08-31
22819,,Collins Street between Spencer Street and Batmans Hill Drive,-37.8205594,144.949266,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8262602,144.9717777,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8263185,144.9718926,2022-08-31
22196,,Government House Drive between St Kilda Road and Birdwood Avenue,-37.8264059,144.9720649,2022-08-31
22106,14140,Wells Street between Grant Street and Miles Street,-37.8260092,144.9691168,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8258787,144.9692804,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8257395,144.9691992,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8258261,144.9692957,2022-08-31
22106,14138,Wells Street between Grant Street and Miles Street,-37.8261143,144.9690849,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8268952,144.9689696,2022-08-31
22106,14105,Wells Street between Grant Street and Miles Street,-37.8280618,144.9684976,2023-05-28
22106,14111,Wells Street between Grant Street and Miles Street,-37.827739,144.9685946,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8274943,144.9687881,2022-08-31
22106,14134,Wells Street between Grant Street and Miles Street,-37.8265008,144.9689675,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8275467,144.9687723,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8270542,144.9689215,2022-08-31
22106,14120,Wells Street between Grant Street and Miles Street,-37.8272548,144.9687402,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8270027,144.9689371,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8263251,144.9690212,2022-08-31
22106,14116,Wells Street between Grant Street and Miles Street,-37.82747,144.9686755,2023-05-28
22106,14127,Wells Street between Grant Street and Miles Street,-37.8268784,144.9688535,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8272857,144.9688514,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8269486,144.9689534,2022-08-31
22106,14115,Wells Street between Grant Street and Miles Street,-37.8275237,144.9686593,2023-05-28
22106,,Wells Street between Grant Street and Miles Street,-37.8281218,144.9685981,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8265711,144.9690678,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8262469,144.969166,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8264081,144.9691171,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8266236,144.9690519,2022-08-31
22106,,Wells Street between Grant Street and Miles Street,-37.8265159,144.9690845,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8281811,144.964555,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8282861,144.964523,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8283387,144.964507,2022-08-31
22461,,Moore Street between Miles Street and Kings Way,-37.8283277,144.9646069,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8280883,144.9660579,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8276816,144.9661807,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8277874,144.9661487,2023-06-27
22877,,Intersection of Sturt Street and Grant Street,-37.8262512,144.9664134,2022-08-31
22877,,Intersection of Sturt Street and Grant Street,-37.8263039,144.9663974,2022-08-31
22877,,Intersection of Sturt Street and Grant Street,-37.8264091,144.9663659,2022-08-31
22877,,Intersection of Sturt Street and Grant Street,-37.8265668,144.9663186,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8267772,144.9662553,2022-08-31
22877,22345,Intersection of Sturt Street and Grant Street,-37.8263767,144.9665748,2023-05-28
22877,22350,Intersection of Sturt Street and Grant Street,-37.8266397,144.9664961,2023-05-28
22877,22351,Intersection of Sturt Street and Grant Street,-37.8266923,144.9664803,2023-05-28
22767,,Sturt Street between Grant Street and Miles Street,-37.8276782,144.9659985,2022-08-31
22767,,Sturt Street between Grant Street and Miles Street,-37.8278359,144.965951,2022-08-31
22121,22326,Sturt Street between Southbank Boulevard and Grant Street,-37.8255557,144.9666355,2023-05-28
22121,22329,Sturt Street between Southbank Boulevard and Grant Street,-37.8253988,144.9666876,2023-05-28
22121,22313,Sturt Street between Southbank Boulevard and Grant Street,-37.8254754,144.9668584,2023-05-28
22121,22321,Sturt Street between Southbank Boulevard and Grant Street,-37.8245565,144.967124,2023-05-28
22121,22322,Sturt Street between Southbank Boulevard and Grant Street,-37.8246091,144.9671083,2023-05-28
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347702,144.9755578,2023-07-03
22199,,Bromby Street between Arnold Street and St Kilda Road,-37.8347968,144.9757618,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.8349764,144.9771368,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.8349862,144.9772119,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.835004,144.9773482,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8350937,144.9780353,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8351273,144.9782926,2023-07-03
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7884654,144.9587224,2022-08-31
20896,,Lansdowne Street between Albert Street and Victoria Parade,-37.8092412,144.9785437,2022-08-31
20172,,Queen Street between Collins Street and Little Collins Street,-37.8164559,144.9613801,2023-10-02
20172,,Queen Street between Collins Street and Little Collins Street,-37.8163882,144.9613489,2023-10-02
20172,,Queen Street between Collins Street and Little Collins Street,-37.8164097,144.9613588,2023-10-02
20129,,Flinders Lane between Elizabeth Street and Queen Street,-37.8175805,144.9632006,2023-09-22
20088,,Bourke Street between William Street and King Street,-37.8161516,144.9562382,2023-10-09
20090,,Bourke Street between King Street and Spencer Street,-37.8167337,144.9548195,2023-09-13
20120,,Collins Street between King Street and Spencer Street,-37.8184682,144.9559302,2023-09-21
22553,,Bourke Street between Wurundjeri Way and Harbour Esplanade,-37.8181903,144.9497948,2022-08-31
22118,,Sturt Street between Miles Street and Coventry Street,-37.8296578,144.9655983,2022-08-31
21141,12297,Villiers Street between Flemington Road and Courtney Street,-37.7993869,144.9533927,2022-08-31
21633,,Franklin Street between Swanston Street and Elizabeth Street,-37.808054,144.9607678,2023-10-02
21634,7565,Franklin Street between Elizabeth Street and Queen Street,-37.8083505,144.9597481,2023-10-02
21634,7566,Franklin Street between Elizabeth Street and Queen Street,-37.8083419,144.9597777,2023-10-02
21634,7564,Franklin Street between Elizabeth Street and Queen Street,-37.8083592,144.959718,2023-10-02
20152,52210,Russell Street between Lonsdale Street and Little Lonsdale Street,-37.8105139,144.9671886,2023-09-20
20167,6762,Elizabeth Street between Little Bourke Street and Lonsdale Street,-37.8130912,144.9625371,2023-10-02
20193,6880,King Street between Little Bourke Street and Lonsdale Street,-37.8146057,144.9550488,2023-10-02
20193,6881,King Street between Little Bourke Street and Lonsdale Street,-37.8148616,144.9551679,2023-08-29
20193,21670,King Street between Little Bourke Street and Lonsdale Street,-37.8147601,144.9551207,2023-08-29
20193,21672,King Street between Little Bourke Street and Lonsdale Street,-37.8146586,144.9550737,2023-08-29
22022,,Clarke Street between City Road and Catherine Street,-37.8269445,144.9592628,2022-08-31
22103,18685,Coventry Street between St Kilda Road and Wells Street,-37.8290654,144.969985,2023-05-28
22103,12946,Coventry Street between St Kilda Road and Wells Street,-37.8291634,144.9696491,2023-05-28
22103,12931,Coventry Street between St Kilda Road and Wells Street,-37.8290201,144.9701407,2023-05-28
22103,22094,Coventry Street between St Kilda Road and Wells Street,-37.8291194,144.9698014,2023-05-28
20813,,Faraday Street between Lygon Street and Cardigan Street,-37.7986363,144.9662066,2022-08-31
21122,21963,Blackwood Street between Flemington Road and Courtney Street,-37.8012784,144.9552586,2022-08-31
21122,21964,Blackwood Street between Flemington Road and Courtney Street,-37.8012419,144.9553048,2022-08-31
21122,21965,Blackwood Street between Flemington Road and Courtney Street,-37.8012037,144.9553531,2022-08-31
21122,21966,Blackwood Street between Flemington Road and Courtney Street,-37.8011656,144.9554014,2022-08-31
21122,21968,Blackwood Street between Flemington Road and Courtney Street,-37.8010893,144.955498,2022-08-31
21122,,Blackwood Street between Flemington Road and Courtney Street,-37.8010016,144.955609,2022-08-31
20176,5466,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8125218,144.959453,2023-09-04
20176,5485,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8126729,144.9595207,2023-09-04
20176,5479,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8124577,144.9594231,2023-09-04
20176,5464,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8125435,144.9595871,2023-10-02
20176,5456,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8124483,144.9595437,2023-10-02
20176,5458,Queen Street between Lonsdale Street and Little Lonsdale Street,-37.8124037,144.9595233,2023-10-02
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350434,144.9770201,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350525,144.97709,2023-07-03
22201,,Bromby Street between Adams Street and Arnold Street,-37.8350796,144.9772999,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8352011,144.9782379,2023-07-03
22203,,Bromby Street between Domain Street and Adams Street,-37.8352091,144.9783024,2023-07-03
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8128657,144.9601736,2023-10-02
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8128424,144.9602534,2023-10-02
20175,7776,Queen Street between Little Bourke Street and Lonsdale Street,-37.8131578,144.959995,2023-08-31
20175,7779,Queen Street between Little Bourke Street and Lonsdale Street,-37.8133064,144.9600627,2023-08-31
20175,7790,Queen Street between Little Bourke Street and Lonsdale Street,-37.8138331,144.9601753,2023-10-02
